"Date","State","confirmed","deaths","tests","positives","recovered","hosp","ICU","vent"
2020-02-04,"WA",0,0,0,0,0,0,0,0
2020-02-05,"WA",0,0,0,0,0,0,0,0
2020-02-06,"WA",0,0,0,0,0,0,0,0
2020-02-07,"WA",0,0,0,0,0,0,0,0
2020-02-08,"WA",0,0,0,0,0,0,0,0
2020-02-09,"WA",0,0,0,0,0,0,0,0
2020-02-10,"WA",0,0,0,0,0,0,0,0
2020-02-11,"WA",0,0,0,0,0,0,0,0
2020-02-12,"WA",0,0,0,0,0,0,0,0
2020-02-13,"WA",0,0,0,0,0,0,0,0
2020-02-14,"WA",0,0,0,0,0,0,0,0
2020-02-15,"WA",0,0,0,0,0,0,0,0
2020-02-16,"WA",0,0,0,0,0,0,0,0
2020-02-17,"WA",0,0,0,0,0,0,0,0
2020-02-18,"WA",0,0,0,0,0,0,0,0
2020-02-19,"WA",0,0,0,0,0,0,0,0
2020-02-20,"WA",0,0,0,0,0,0,0,0
2020-02-21,"WA",1,0,0,0,0,0,0,0
2020-02-22,"WA",0,0,0,0,0,0,0,0
2020-02-23,"WA",0,0,0,0,0,0,0,0
2020-02-24,"WA",0,0,0,0,0,0,0,0
2020-02-25,"WA",0,0,0,0,0,0,0,0
2020-02-26,"WA",0,0,0,0,0,0,0,0
2020-02-27,"WA",0,0,0,0,0,0,0,0
2020-02-28,"WA",1,0,0,0,0,0,0,0
2020-02-29,"WA",0,0,0,0,0,0,0,0
2020-03-01,"WA",0,1,0,0,0,0,0,0
2020-03-02,"WA",0,0,0,0,0,0,0,0
2020-03-03,"WA",0,0,0,0,0,0,0,0
2020-03-04,"WA",0,0,0,0,0,0,0,0
2020-03-05,"WA",1,0,0,0,0,0,0,0
2020-03-06,"WA",0,0,0,0,0,0,0,0
2020-03-07,"WA",0,0,0,0,0,0,0,0
2020-03-08,"WA",1,0,0,0,0,0,0,0
2020-03-09,"WA",2,0,0,0,0,0,0,0
2020-03-10,"WA",0,0,0,0,0,0,0,0
2020-03-11,"WA",3,0,0,0,0,0,0,0
2020-03-12,"WA",0,0,0,0,0,0,0,0
2020-03-13,"WA",5,0,0,0,0,0,0,0
2020-03-14,"WA",3,0,0,0,0,0,0,0
2020-03-15,"WA",1,0,0,0,0,0,0,0
2020-03-16,"WA",10,0,0,0,0,0,0,0
2020-03-17,"WA",3,0,0,0,0,0,0,0
2020-03-18,"WA",4,0,0,0,0,0,0,0
2020-03-19,"WA",17,0,0,0,0,0,0,0
2020-03-20,"WA",12,0,0,0,0,0,0,0
2020-03-21,"WA",26,0,0,0,0,0,0,0
2020-03-22,"WA",30,0,0,0,0,0,0,0
2020-03-23,"WA",20,0,0,0,0,0,0,0
2020-03-24,"WA",35,0,0,0,0,0,0,0
2020-03-25,"WA",30,0,0,0,0,0,0,0
2020-03-26,"WA",26,1,11519,231,0,0,0,0
2020-03-27,"WA",24,0,572,24,28,0,0,0
2020-03-28,"WA",23,0,880,23,0,0,0,0
2020-03-29,"WA",33,0,677,33,0,0,0,0
2020-03-30,"WA",44,0,540,44,13,0,0,0
2020-03-31,"WA",9,0,516,9,7,0,0,0
2020-04-01,"WA",28,0,818,28,16,24,8,0
2020-04-02,"WA",8,0,668,8,28,5,1,0
2020-04-03,"WA",22,1,676,22,0,0,0,0
2020-04-04,"WA",14,0,385,14,0,32,8,0
2020-04-05,"WA",17,0,946,17,56,-3,1,0
2020-04-06,"WA",7,1,529,7,14,0,0,0
2020-04-07,"WA",10,2,475,10,8,-4,-3,0
2020-04-08,"WA",11,0,895,11,0,-20,0,0
2020-04-09,"WA",14,0,616,14,17,0,0,0
2020-04-10,"WA",11,0,432,11,16,-11,-5,0
2020-04-11,"WA",8,0,961,8,13,16,2,0
2020-04-12,"WA",3,0,1013,3,23,-1,3,0
2020-04-13,"WA",6,0,817,6,12,0,-1,0
2020-04-14,"WA",4,0,462,4,45,0,0,0
2020-04-15,"WA",5,0,216,5,42,-5,-6,0
2020-04-16,"WA",3,0,1010,3,2,0,-2,0
2020-04-17,"WA",6,1,602,6,37,1,0,0
2020-04-18,"WA",3,0,950,3,11,-1,0,0
2020-04-19,"WA",1,0,1713,1,38,-5,0,0
2020-04-20,"WA",0,0,581,0,9,-1,0,0
2020-04-21,"WA",1,0,643,1,8,-1,-1,0
2020-04-22,"WA",0,0,1028,0,8,-1,0,0
2020-04-23,"WA",0,0,1010,0,7,-1,0,0
2020-04-24,"WA",2,1,988,2,6,-4,-1,0
2020-04-25,"WA",1,0,1061,1,14,4,0,0
2020-04-26,"WA",0,0,606,0,8,-8,0,0
2020-04-27,"WA",0,0,586,0,0,0,0,0
2020-04-28,"WA",1,0,314,1,9,0,0,0
2020-04-29,"WA",1,0,826,1,5,-2,0,0
2020-04-30,"WA",0,0,1271,0,7,-1,-1,0
2020-05-01,"WA",0,0,3990,0,4,-2,0,0
2020-05-02,"WA",0,0,3440,0,9,-3,0,0
2020-05-03,"WA",0,1,935,0,3,0,0,0
2020-05-04,"WA",0,0,862,0,4,-1,0,0
2020-05-05,"WA",0,0,1124,0,1,0,0,0
2020-05-06,"WA",0,0,1739,0,0,0,0,0
2020-05-07,"WA",0,0,1460,0,3,-1,0,0
2020-05-08,"WA",1,0,1473,1,3,-2,-2,0
2020-05-09,"WA",0,0,1738,0,2,0,0,0
2020-05-10,"WA",0,0,1195,0,0,0,0,0
2020-05-11,"WA",0,0,340,0,0,0,0,0
2020-05-12,"WA",1,0,128,1,1,-2,0,0
2020-05-13,"WA",0,0,2408,0,1,-1,0,0
2020-05-14,"WA",1,0,2633,1,0,0,0,0
2020-05-15,"WA",0,0,1981,0,0,0,0,0
2020-05-16,"WA",2,0,1398,2,3,0,-1,0
2020-05-17,"WA",1,0,1052,1,2,0,0,0
2020-05-18,"WA",0,0,841,0,2,0,0,0
2020-05-19,"WA",0,0,1110,0,0,0,0,0
2020-05-20,"WA",0,0,1995,0,0,0,0,0
2020-05-21,"WA",0,0,1998,0,0,-1,0,0
2020-05-22,"WA",0,0,1664,0,0,0,0,0
2020-05-23,"WA",3,0,2178,3,4,0,0,0
2020-05-24,"WA",0,0,1160,0,0,0,0,0
2020-05-25,"WA",4,0,857,4,0,0,0,0
2020-05-26,"WA",6,0,807,6,0,0,0,0
2020-05-27,"WA",0,0,1858,0,0,0,0,0
2020-05-28,"WA",7,0,3152,7,1,0,0,0
2020-05-29,"WA",8,0,2420,8,1,0,0,0
2020-05-30,"WA",1,0,3464,1,0,0,0,0
2020-05-31,"WA",3,0,2328,3,1,0,0,0
2020-06-01,"WA",2,0,2471,2,1,1,0,0
2020-06-02,"WA",0,0,947,0,0,1,0,0
2020-06-03,"WA",1,0,2964,1,4,-1,0,0
2020-06-04,"WA",0,0,4179,0,0,0,0,0
2020-06-05,"WA",4,0,5720,4,0,-1,0,0
2020-06-06,"WA",3,0,4299,3,2,0,0,0
2020-06-07,"WA",0,0,3397,0,0,0,0,0
2020-06-08,"WA",0,0,2990,0,0,0,0,0
2020-06-09,"WA",0,0,3890,0,1,0,0,0
2020-06-10,"WA",2,0,4313,2,4,0,0,0
2020-06-11,"WA",0,0,6577,0,7,0,0,0
