"Date","State","confirmed_cum","deaths_cum","tests_cum","positives_cum","recovered_cum","hosp_cum","ICU_cum","vent_cum"
2020-06-02,"VIC",1663,19,521359,1663,1563,9,2,1
2020-06-03,"VIC",1670,19,526507,1670,1569,9,2,1
2020-06-04,"VIC",1678,19,536190,1678,1584,7,2,1
2020-06-05,"VIC",1681,19,542958,1681,1586,7,1,1
2020-06-06,"VIC",1681,19,530816,1681,1589,8,3,1
2020-06-07,"VIC",1685,19,539956,1685,1593,6,2,1
2020-06-08,"VIC",1687,19,543708,1687,1595,7,2,1
2020-06-09,"VIC",1687,19,547899,1687,1602,7,1,1
2020-06-10,"VIC",1691,19,557844,1691,1616,9,2,1
2020-06-11,"VIC",1699,19,564192,1699,1621,6,1,1
2020-01-25,"WA",0,0,0,0,0,0,0,0
2020-01-26,"WA",0,0,0,0,0,0,0,0
2020-01-27,"WA",0,0,0,0,0,0,0,0
2020-01-28,"WA",0,0,0,0,0,0,0,0
2020-01-29,"WA",0,0,0,0,0,0,0,0
2020-01-30,"WA",0,0,0,0,0,0,0,0
2020-01-31,"WA",0,0,0,0,0,0,0,0
2020-02-01,"WA",0,0,0,0,0,0,0,0
2020-02-02,"WA",0,0,0,0,0,0,0,0
2020-02-03,"WA",0,0,0,0,0,0,0,0
2020-02-04,"WA",0,0,0,0,0,0,0,0
2020-02-05,"WA",0,0,0,0,0,0,0,0
2020-02-06,"WA",0,0,0,0,0,0,0,0
2020-02-07,"WA",0,0,0,0,0,0,0,0
2020-02-08,"WA",0,0,0,0,0,0,0,0
2020-02-09,"WA",0,0,0,0,0,0,0,0
2020-02-10,"WA",0,0,0,0,0,0,0,0
2020-02-11,"WA",0,0,0,0,0,0,0,0
2020-02-12,"WA",0,0,0,0,0,0,0,0
2020-02-13,"WA",0,0,0,0,0,0,0,0
2020-02-14,"WA",0,0,0,0,0,0,0,0
2020-02-15,"WA",0,0,0,0,0,0,0,0
2020-02-16,"WA",0,0,0,0,0,0,0,0
2020-02-17,"WA",0,0,0,0,0,0,0,0
2020-02-18,"WA",0,0,0,0,0,0,0,0
2020-02-19,"WA",0,0,0,0,0,0,0,0
2020-02-20,"WA",0,0,0,0,0,0,0,0
2020-02-21,"WA",1,0,0,0,0,0,0,0
2020-02-22,"WA",1,0,0,0,0,0,0,0
2020-02-23,"WA",1,0,0,0,0,0,0,0
2020-02-24,"WA",1,0,0,0,0,0,0,0
2020-02-25,"WA",1,0,0,0,0,0,0,0
2020-02-26,"WA",1,0,0,0,0,0,0,0
2020-02-27,"WA",1,0,0,0,0,0,0,0
2020-02-28,"WA",2,0,0,0,0,0,0,0
2020-02-29,"WA",2,0,0,0,0,0,0,0
2020-03-01,"WA",2,1,0,0,0,0,0,0
2020-03-02,"WA",2,1,0,0,0,0,0,0
2020-03-03,"WA",2,1,0,0,0,0,0,0
2020-03-04,"WA",2,1,0,0,0,0,0,0
2020-03-05,"WA",3,1,0,0,0,0,0,0
2020-03-06,"WA",3,1,0,0,0,0,0,0
2020-03-07,"WA",3,1,0,0,0,0,0,0
2020-03-08,"WA",4,1,0,0,0,0,0,0
2020-03-09,"WA",6,1,0,0,0,0,0,0
2020-03-10,"WA",6,1,0,0,0,0,0,0
2020-03-11,"WA",9,1,0,0,0,0,0,0
2020-03-12,"WA",9,1,0,0,0,0,0,0
2020-03-13,"WA",14,1,0,0,0,0,0,0
2020-03-14,"WA",17,1,0,0,0,0,0,0
2020-03-15,"WA",18,1,0,0,0,0,0,0
2020-03-16,"WA",28,1,0,0,0,0,0,0
2020-03-17,"WA",31,1,0,0,0,0,0,0
2020-03-18,"WA",35,1,0,0,0,0,0,0
2020-03-19,"WA",52,1,0,0,0,0,0,0
2020-03-20,"WA",64,1,0,0,0,0,0,0
2020-03-21,"WA",90,1,0,0,0,0,0,0
2020-03-22,"WA",120,1,0,0,0,0,0,0
2020-03-23,"WA",140,1,0,0,0,0,0,0
2020-03-24,"WA",175,1,0,0,0,0,0,0
2020-03-25,"WA",205,1,0,0,0,0,0,0
2020-03-26,"WA",231,2,11519,231,0,0,0,0
2020-03-27,"WA",255,2,12091,255,28,0,0,0
2020-03-28,"WA",278,2,12971,278,28,0,0,0
2020-03-29,"WA",311,2,13648,311,28,0,0,0
2020-03-30,"WA",355,2,14188,355,41,0,0,0
2020-03-31,"WA",364,2,14704,364,48,0,0,0
2020-04-01,"WA",392,2,15522,392,64,24,8,0
2020-04-02,"WA",400,2,16190,400,92,29,9,0
2020-04-03,"WA",422,3,16866,422,92,29,9,0
2020-04-04,"WA",436,3,17251,436,92,61,17,0
2020-04-05,"WA",453,3,18197,453,148,58,18,0
2020-04-06,"WA",460,4,18726,460,162,58,18,0
2020-04-07,"WA",470,6,19201,470,170,54,15,0
2020-04-08,"WA",481,6,20096,481,170,34,15,0
2020-04-09,"WA",495,6,20712,495,187,34,15,0
2020-04-10,"WA",506,6,21144,506,203,23,10,0
2020-04-11,"WA",514,6,22105,514,216,39,12,0
2020-04-12,"WA",517,6,23118,517,239,38,15,0
2020-04-13,"WA",523,6,23935,523,251,38,14,0
2020-04-14,"WA",527,6,24397,527,296,38,14,0
2020-04-15,"WA",532,6,24613,532,338,33,8,0
2020-04-16,"WA",535,6,25623,535,340,33,6,0
2020-04-17,"WA",541,7,26225,541,377,34,6,0
2020-04-18,"WA",544,7,27175,544,388,33,6,0
2020-04-19,"WA",545,7,28888,545,426,28,6,0
2020-04-20,"WA",545,7,29469,545,435,27,6,0
2020-04-21,"WA",546,7,30112,546,443,26,5,0
2020-04-22,"WA",546,7,31140,546,451,25,5,0
2020-04-23,"WA",546,7,32150,546,458,24,5,0
2020-04-24,"WA",548,8,33138,548,464,20,4,0
2020-04-25,"WA",549,8,34199,549,478,24,4,0
2020-04-26,"WA",549,8,34805,549,486,16,4,0
2020-04-27,"WA",549,8,35391,549,486,16,4,0
2020-04-28,"WA",550,8,35705,550,495,16,4,0
2020-04-29,"WA",551,8,36531,551,500,14,4,0
2020-04-30,"WA",551,8,37802,551,507,13,3,0
2020-05-01,"WA",551,8,41792,551,511,11,3,0
2020-05-02,"WA",551,8,45232,551,520,8,3,0
2020-05-03,"WA",551,9,46167,551,523,8,3,0
2020-05-04,"WA",551,9,47029,551,527,7,3,0
2020-05-05,"WA",551,9,48153,551,528,7,3,0
2020-05-06,"WA",551,9,49892,551,528,7,3,0
2020-05-07,"WA",551,9,51352,551,531,6,3,0
2020-05-08,"WA",552,9,52825,552,534,4,1,0
2020-05-09,"WA",552,9,54563,552,536,4,1,0
2020-05-10,"WA",552,9,55758,552,536,4,1,0
2020-05-11,"WA",552,9,56098,552,536,4,1,0
2020-05-12,"WA",553,9,56226,553,537,2,1,0
2020-05-13,"WA",553,9,58634,553,538,1,1,0
2020-05-14,"WA",554,9,61267,554,538,1,1,0
2020-05-15,"WA",554,9,63248,554,538,1,1,0
2020-05-16,"WA",556,9,64646,556,541,1,0,0
2020-05-17,"WA",557,9,65698,557,543,1,0,0
2020-05-18,"WA",557,9,66539,557,545,1,0,0
2020-05-19,"WA",557,9,67649,557,545,1,0,0
2020-05-20,"WA",557,9,69644,557,545,1,0,0
2020-05-21,"WA",557,9,71642,557,545,0,0,0
2020-05-22,"WA",557,9,73306,557,545,0,0,0
2020-05-23,"WA",560,9,75484,560,549,0,0,0
2020-05-24,"WA",560,9,76644,560,549,0,0,0
2020-05-25,"WA",564,9,77501,564,549,0,0,0
2020-05-26,"WA",570,9,78308,570,549,0,0,0
2020-05-27,"WA",570,9,80166,570,549,0,0,0
2020-05-28,"WA",577,9,83318,577,550,0,0,0
2020-05-29,"WA",585,9,85738,585,551,0,0,0
2020-05-30,"WA",586,9,89202,586,551,0,0,0
2020-05-31,"WA",589,9,91530,589,552,0,0,0
2020-06-01,"WA",591,9,94001,591,553,1,0,0
2020-06-02,"WA",591,9,94948,591,553,2,0,0
2020-06-03,"WA",592,9,97912,592,557,1,0,0
2020-06-04,"WA",592,9,102091,592,557,1,0,0
2020-06-05,"WA",596,9,107811,596,557,0,0,0
2020-06-06,"WA",599,9,112110,599,559,0,0,0
2020-06-07,"WA",599,9,115507,599,559,0,0,0
2020-06-08,"WA",599,9,118497,599,559,0,0,0
2020-06-09,"WA",599,9,122387,599,560,0,0,0
2020-06-10,"WA",601,9,126700,601,564,0,0,0
2020-06-11,"WA",601,9,133277,601,571,0,0,0
