"date","confirmed","confirmed_cum","deaths","deaths_cum","tests","tests_cum","positives","positives_cum","recovered","recovered_cum","hosp","hosp_cum","icu","icu_cum","vent","vent_cum","vaccines","vaccines_cum"
2021-07-22,154,32429,0,915,174432,23484726,154,32429,2,26776,0,155,5,31,3,14,184530,10654563
2021-07-23,153,32582,1,916,179005,23663731,153,32582,5,26781,19,174,5,36,0,14,196430,10850993
2021-07-24,173,32755,0,916,174991,23838722,173,32755,12,26793,0,174,5,41,3,17,181842,11032835
2021-07-25,162,32917,0,916,173128,24011850,162,32917,9,26802,6,180,5,46,1,18,107676,11140511
2021-07-26,164,33081,2,918,165815,24177665,164,33081,7,26809,11,191,1,47,0,18,70936,11211447
2021-07-27,187,33268,2,920,146445,24324110,187,33268,4,26813,16,207,2,49,1,19,185337,11396784
2021-07-28,206,33474,1,921,169256,24493366,206,33474,5,26818,-6,201,11,60,3,22,196982,11593766
2021-07-29,258,33732,2,923,204245,24697611,258,33732,7,26825,42,243,-2,58,0,22,201470,11795236
2021-07-30,177,33909,0,923,176052,24873663,177,33909,14,26839,4,247,4,62,2,24,210742,12005978
2021-07-31,222,34131,1,924,167293,25040956,222,34131,25,26864,0,247,0,62,1,25,200706,12206684
2021-08-01,255,34386,0,924,140965,25181921,255,34386,31,26895,48,295,-4,58,1,26,110973,12317657
2021-08-02,227,34613,1,925,184934,25366855,227,34613,32,26927,19,314,1,59,0,26,76236,12393893
2021-08-03,222,34835,0,925,180613,25547468,222,34835,10,26937,36,350,-2,57,-5,21,200558,12594451
2021-08-04,255,35090,2,927,205177,25752645,255,35090,43,26980,15,365,0,57,3,24,213947,12808398
2021-08-05,297,35387,5,932,202623,25955268,297,35387,27,27007,4,369,0,57,1,25,221859,13030257
2021-08-06,302,35689,1,933,207740,26163008,302,35689,21,27028,19,388,-2,55,-2,23,240039,13270296
2021-08-07,357,36046,5,938,202174,26365182,357,36046,14,27042,38,426,6,61,1,24,226059,13496355
2021-08-08,285,36331,1,939,168120,26533302,285,36331,19,27061,15,441,1,62,1,25,140225,13636580
2021-08-09,300,36631,0,939,218174,26751476,300,36631,12,27073,-15,426,9,71,5,30,86566,13723146
2021-08-10,379,37010,4,943,159454,26910930,379,37010,18,27091,6,432,-8,63,-2,28,234899,13958045
2021-08-11,363,37373,2,945,207195,27118125,363,37373,12,27103,8,440,2,65,1,29,255964,14214009
2021-08-12,382,37755,2,947,243020,27361145,382,37755,12,27115,-12,428,0,65,0,29,262314,14476323
2021-08-13,412,38167,2,949,217816,27578961,412,38167,15,27130,11,439,2,67,1,30,270898,14747221
2021-08-14,496,38663,4,953,196258,27775219,496,38663,9,27139,-12,427,1,68,-1,29,264802,15012023
2021-08-15,434,39097,4,957,183085,27958304,434,39097,4,27143,-4,423,-2,66,-5,24,163176,15175199
2021-08-16,519,39616,8,965,219283,28177587,519,39616,12,27155,16,439,2,68,4,28,163727,15338926
2021-08-17,482,40098,1,966,213008,28390595,482,40098,23,27178,54,493,5,73,0,28,279465,15618391
2021-08-18,677,40775,3,969,180125,28570720,677,40775,15,27193,11,504,8,81,-3,25,273869,15892260
2021-08-19,748,41523,1,970,206177,28776897,748,41523,8,27201,10,514,5,86,0,25,309010,16201270
2021-08-20,706,42229,4,974,212663,28989560,706,42229,70,27271,-3,511,5,91,3,28,303304,16504574
2021-08-21,891,43120,3,977,197945,29187505,891,43120,33,27304,43,554,3,94,3,31,310524,16815098
2021-08-22,907,44027,3,980,273331,29460836,907,44027,26,27330,44,598,13,107,5,36,196001,17011099
