"date","state","state_abbrev","confirmed","confirmed_cum","deaths","deaths_cum","tests","tests_cum","positives","positives_cum","recovered","recovered_cum","hosp","hosp_cum","icu","icu_cum","vent","vent_cum"
2020-04-02,"Victoria","VIC",68,1036,2,6,2000,49000,68,1036,79,422,1,37,1,7,0,0
2020-04-02,"Western Australia","WA",8,400,0,2,668,16190,8,400,28,92,5,29,1,9,0,0
2020-04-03,"Australian Capital Territory","ACT",4,91,0,1,204,5222,4,91,7,18,1,12,4,8,0,2
2020-04-03,"New South Wales","NSW",91,2389,2,12,3918,114455,91,2389,0,0,0,231,-1,42,1,22
2020-04-03,"Northern Territory","NT",4,26,0,0,193,2466,4,26,0,3,1,19,0,1,-1,0
2020-04-03,"Queensland","QLD",38,873,0,4,2656,54441,38,873,0,0,-6,54,1,10,0,8
2020-04-03,"South Australia","SA",11,396,0,0,1046,30922,11,396,2,46,-1,18,1,8,0,0
2020-04-03,"Tasmania","TAS",6,80,0,2,-2218,0,6,80,0,0,0,10,0,1,0,0
2020-04-03,"Victoria","VIC",49,1085,1,7,2000,51000,49,1085,54,476,0,37,0,7,0,0
2020-04-03,"Western Australia","WA",22,422,1,3,676,16866,22,422,0,92,0,29,0,9,0,0
2020-04-04,"Australian Capital Territory","ACT",2,93,1,2,106,5328,2,93,0,18,-6,6,-5,3,0,2
2020-04-04,"New South Wales","NSW",104,2493,0,12,3178,117633,104,2493,0,0,20,251,-1,41,1,23
2020-04-04,"Northern Territory","NT",0,26,0,0,176,2642,0,26,0,3,4,23,-1,0,0,0
2020-04-04,"Queensland","QLD",27,900,0,4,1559,56000,27,900,0,0,-7,47,1,11,0,8
2020-04-04,"South Australia","SA",11,407,0,0,1115,32037,11,407,0,46,1,19,0,8,0,0
2020-04-04,"Tasmania","TAS",2,82,0,2,0,0,2,82,0,0,1,11,1,2,0,0
2020-04-04,"Victoria","VIC",30,1115,1,8,3000,54000,30,1115,51,527,5,42,3,10,0,0
2020-04-04,"Western Australia","WA",14,436,0,3,385,17251,14,436,0,92,32,61,8,17,0,0
2020-04-05,"Australian Capital Territory","ACT",3,96,0,2,-70,5258,3,96,0,18,1,7,0,3,0,2
2020-04-05,"New South Wales","NSW",87,2580,4,16,3800,121433,87,2580,0,0,-1,250,-1,40,0,23
2020-04-05,"Northern Territory","NT",1,27,0,0,111,2753,1,27,0,3,1,24,0,0,0,0
2020-04-05,"Queensland","QLD",7,907,1,5,1795,57795,7,907,0,0,-4,43,1,12,0,8
2020-04-05,"South Australia","SA",2,409,0,0,826,32863,2,409,0,46,1,20,2,10,0,0
2020-04-05,"Tasmania","TAS",4,86,0,2,2845,2845,4,86,0,0,0,11,0,2,0,0
2020-04-05,"Victoria","VIC",20,1135,0,8,2000,56000,20,1135,46,573,5,47,1,11,0,0
2020-04-05,"Western Australia","WA",17,453,0,3,946,18197,17,453,56,148,-3,58,1,18,0,0
2020-04-06,"Australian Capital Territory","ACT",0,96,0,2,71,5329,0,96,0,18,0,7,0,3,0,2
2020-04-06,"New South Wales","NSW",57,2637,2,18,2605,124038,57,2637,0,0,0,250,0,40,0,23
2020-04-06,"Northern Territory","NT",0,27,0,0,52,2805,0,27,0,3,0,24,0,0,0,0
2020-04-06,"Queensland","QLD",14,921,0,5,695,58490,14,921,0,0,0,43,0,12,2,10
2020-04-06,"South Australia","SA",2,411,0,0,440,33303,2,411,0,46,0,20,0,10,0,0
2020-04-06,"Tasmania","TAS",3,89,0,2,127,2972,3,89,0,0,0,11,0,2,0,0
2020-04-06,"Victoria","VIC",23,1158,2,10,1000,57000,23,1158,47,620,-2,45,0,11,0,0
2020-04-06,"Western Australia","WA",7,460,1,4,529,18726,7,460,14,162,0,58,0,18,0,0
2020-04-07,"Australian Capital Territory","ACT",1,97,0,2,168,5497,1,97,24,42,-1,6,0,3,0,2
2020-04-07,"New South Wales","NSW",49,2686,3,21,2108,126146,49,2686,1356,1356,-147,103,-3,37,1,24
2020-04-07,"Northern Territory","NT",0,27,0,0,194,2999,0,27,0,3,0,24,0,0,0,0
2020-04-07,"Queensland","QLD",13,934,0,5,3344,61834,13,934,173,173,-1,42,1,13,1,11
2020-04-07,"South Australia","SA",4,415,1,1,528,33831,4,415,43,89,-4,16,0,10,0,0
2020-04-07,"Tasmania","TAS",9,98,1,3,220,3192,9,98,30,30,2,13,0,2,0,0
2020-04-07,"Victoria","VIC",33,1191,1,11,1000,58000,33,1191,66,686,2,47,2,13,0,0
2020-04-07,"Western Australia","WA",10,470,2,6,475,19201,10,470,8,170,-4,54,-3,15,0,0
2020-04-08,"Australian Capital Territory","ACT",2,99,0,2,182,5679,2,99,5,47,-2,4,0,3,0,2
2020-04-08,"New South Wales","NSW",48,2734,0,21,2945,129091,48,2734,0,1356,-11,92,-1,36,-1,23
2020-04-08,"Northern Territory","NT",0,27,0,0,63,3062,0,27,0,3,0,24,0,0,0,0
2020-04-08,"Queensland","QLD",9,943,0,5,1718,63552,9,943,172,345,-7,35,-2,11,0,11
2020-04-08,"South Australia","SA",5,420,1,2,762,34593,5,420,31,120,0,16,-2,8,0,0
2020-04-08,"Tasmania","TAS",9,107,0,3,103,3295,9,107,8,38,0,13,0,2,0,0
2020-04-08,"Victoria","VIC",21,1212,1,12,2000,60000,21,1212,50,736,-2,45,-1,12,0,0
2020-04-08,"Western Australia","WA",11,481,0,6,895,20096,11,481,0,170,-20,34,0,15,0,0
2020-04-09,"Australian Capital Territory","ACT",1,100,0,2,123,5802,1,100,7,54,-1,3,-1,2,0,2
2020-04-09,"New South Wales","NSW",39,2773,0,21,3906,132997,39,2773,0,1356,-4,88,-5,31,-1,22
2020-04-09,"Northern Territory","NT",0,27,0,0,112,3174,0,27,0,3,0,24,0,0,0,0
2020-04-09,"Queensland","QLD",10,953,0,5,3214,66766,10,953,27,372,-2,33,1,12,1,12
2020-04-09,"South Australia","SA",1,421,1,3,693,35286,1,421,45,165,-1,15,-2,6,0,0
2020-04-09,"Tasmania","TAS",4,111,0,3,102,3397,4,111,8,46,2,15,0,2,0,0
2020-04-09,"Victoria","VIC",16,1228,0,12,2000,62000,16,1228,70,806,5,50,1,13,0,0
2020-04-09,"Western Australia","WA",14,495,0,6,616,20712,14,495,17,187,0,34,0,15,0,0
2020-04-10,"Australian Capital Territory","ACT",3,103,0,2,215,6017,3,103,5,59,1,4,0,2,0,2
2020-04-10,"New South Wales","NSW",49,2822,1,22,4444,137441,49,2822,0,1356,-5,83,-2,29,2,24
2020-04-10,"Northern Territory","NT",0,27,0,0,69,3243,0,27,0,3,0,24,0,0,0,0
2020-04-10,"Queensland","QLD",12,965,0,5,2428,69194,12,965,-4,368,3,36,0,12,0,12
2020-04-10,"South Australia","SA",7,428,0,3,430,35716,7,428,14,179,0,15,0,6,0,0
2020-04-10,"Tasmania","TAS",11,122,1,4,194,3591,11,122,2,48,-7,8,0,2,0,0
2020-04-10,"Victoria","VIC",13,1241,1,13,0,62000,13,1241,120,926,-7,43,0,13,0,0
2020-04-10,"Western Australia","WA",11,506,0,6,432,21144,11,506,16,203,-11,23,-5,10,0,0
2020-04-11,"Australian Capital Territory","ACT",0,103,0,2,86,6103,0,103,3,62,0,4,0,2,0,2
2020-04-11,"New South Wales","NSW",35,2857,1,23,649,138090,35,2857,0,1356,-5,78,1,30,0,24
2020-04-11,"Northern Territory","NT",0,27,0,0,57,3300,0,27,0,3,0,24,0,0,0,0
2020-04-11,"Queensland","QLD",9,974,0,5,2305,71499,9,974,0,368,-8,28,0,12,0,12
2020-04-11,"South Australia","SA",1,429,0,3,443,36159,1,429,46,225,0,15,1,7,0,0
2020-04-11,"Tasmania","TAS",11,133,0,4,0,3591,11,133,2,50,0,8,0,2,0,0
2020-04-11,"Victoria","VIC",24,1265,1,14,5000,67000,24,1265,60,986,1,44,2,15,0,0
2020-04-11,"Western Australia","WA",8,514,0,6,961,22105,8,514,13,216,16,39,2,12,0,0
2020-04-12,"Australian Capital Territory","ACT",-1,102,0,2,56,6159,-1,102,5,67,-1,3,0,2,0,2
2020-04-12,"New South Wales","NSW",-3,2854,1,24,3687,141777,-3,2854,0,1356,0,78,0,30,-2,22
2020-04-12,"Northern Territory","NT",0,27,0,0,55,3355,0,27,1,4,-2,22,0,0,0,0
2020-04-12,"Queensland","QLD",9,983,0,5,814,72313,9,983,0,368,2,30,0,12,-1,11
2020-04-12,"South Australia","SA",0,429,1,4,290,36449,0,429,14,239,-1,14,-1,6,0,0
2020-04-12,"Tasmania","TAS",11,144,1,5,179,3770,11,144,0,50,2,10,0,2,0,0
2020-04-12,"Victoria","VIC",3,1268,0,14,0,67000,3,1268,29,1015,0,44,-1,14,0,0
2020-04-12,"Western Australia","WA",3,517,0,6,1013,23118,3,517,23,239,-1,38,3,15,0,0
2020-04-13,"Australian Capital Territory","ACT",1,103,0,2,32,6191,1,103,5,72,0,3,0,2,-1,1
2020-04-13,"New South Wales","NSW",9,2863,2,26,2603,144380,9,2863,0,1356,-1,77,0,30,0,22
2020-04-13,"Northern Territory","NT",0,27,0,0,26,3381,0,27,0,4,0,22,0,0,0,0
2020-04-13,"Queensland","QLD",4,987,0,5,857,73170,4,987,74,442,-7,23,-1,11,0,11
2020-04-13,"South Australia","SA",2,431,0,4,255,36704,2,431,1,240,-1,13,0,6,0,0
2020-04-13,"Tasmania","TAS",6,150,0,5,605,4375,6,150,4,54,1,11,0,2,0,0
2020-04-13,"Victoria","VIC",13,1281,0,14,3000,70000,13,1281,60,1075,-4,40,0,14,12,12
2020-04-13,"Western Australia","WA",6,523,0,6,817,23935,6,523,12,251,0,38,-1,14,0,0
2020-04-14,"Australian Capital Territory","ACT",0,103,0,2,100,6291,0,103,3,75,0,3,0,2,0,1
2020-04-14,"New South Wales","NSW",7,2870,0,26,1429,145809,7,2870,0,1356,3,80,2,32,-2,20
2020-04-14,"Northern Territory","NT",0,27,0,0,61,3442,0,27,0,4,0,22,0,0,0,0
2020-04-14,"Queensland","QLD",11,998,0,5,843,74013,11,998,0,442,1,24,0,11,0,11
2020-04-14,"South Australia","SA",2,433,0,4,335,37039,2,433,13,253,-2,11,-2,4,0,0
2020-04-14,"Tasmania","TAS",15,165,1,6,127,4502,15,165,0,54,1,12,0,2,0,0
2020-04-14,"Victoria","VIC",10,1291,0,14,1000,71000,10,1291,43,1118,0,40,1,15,0,12
2020-04-14,"Western Australia","WA",4,527,0,6,462,24397,4,527,45,296,0,38,0,14,0,0
2020-04-15,"Australian Capital Territory","ACT",0,103,1,3,199,6490,0,103,2,77,-1,2,-1,1,0,1
2020-04-15,"New South Wales","NSW",205,3075,0,26,1305,147114,205,3075,0,1356,-7,73,-3,29,-1,19
2020-04-15,"Northern Territory","NT",0,27,0,0,47,3489,0,27,1,5,-1,21,0,0,0,0
2020-04-15,"Queensland","QLD",1,999,0,5,1467,75480,1,999,0,442,-1,23,0,11,-1,10
2020-04-15,"South Australia","SA",0,433,0,4,506,37545,0,433,26,279,-1,10,0,4,0,0
2020-04-15,"Tasmania","TAS",4,169,0,6,144,4646,4,169,0,54,1,13,0,2,0,0
2020-04-15,"Victoria","VIC",8,1299,0,14,1000,72000,8,1299,19,1137,-1,39,3,18,0,12
2020-04-15,"Western Australia","WA",5,532,0,6,216,24613,5,532,42,338,-5,33,-6,8,0,0
2020-04-16,"Australian Capital Territory","ACT",0,103,0,3,129,6619,0,103,2,79,0,2,0,1,-1,0
2020-04-16,"New South Wales","NSW",11,3086,0,26,3200,150314,11,3086,0,1356,-9,64,-3,26,1,20
2020-04-16,"Northern Territory","NT",0,27,0,0,32,3521,0,27,2,7,-1,20,0,0,0,0
2020-04-16,"Queensland","QLD",2,1001,0,5,2247,77727,2,1001,0,442,-2,21,0,11,-1,9
2020-04-16,"South Australia","SA",1,434,0,4,844,38389,1,434,29,308,0,10,0,4,0,0
2020-04-16,"Tasmania","TAS",11,180,0,6,164,4810,11,180,8,62,2,15,0,2,0,0
2020-04-16,"Victoria","VIC",2,1301,0,14,1000,73000,2,1301,16,1153,-3,36,-1,17,-3,9
2020-04-16,"Western Australia","WA",3,535,0,6,1010,25623,3,535,2,340,0,33,-2,6,0,0
2020-04-17,"Australian Capital Territory","ACT",0,103,0,3,135,6754,0,103,2,81,0,2,0,1,0,0
2020-04-17,"New South Wales","NSW",29,3115,0,26,4988,155302,29,3115,0,1356,-1,63,0,26,0,20
2020-04-17,"Northern Territory","NT",0,27,0,0,85,3606,0,27,2,9,-1,19,0,0,0,0
2020-04-17,"Queensland","QLD",6,1007,0,5,2500,80227,6,1007,0,442,-2,19,0,11,0,9
2020-04-17,"South Australia","SA",1,435,0,4,929,39318,1,435,23,331,-3,7,-3,1,0,0
2020-04-17,"Tasmania","TAS",4,184,1,7,288,5098,4,184,2,64,1,16,0,2,0,0
2020-04-17,"Victoria","VIC",1,1302,0,14,2000,75000,1,1302,6,1159,-4,32,-4,13,0,9
2020-04-17,"Western Australia","WA",6,541,1,7,602,26225,6,541,37,377,1,34,0,6,0,0
2020-04-18,"Australian Capital Territory","ACT",0,103,0,3,102,6856,0,103,7,88,-1,1,0,1,0,0
2020-04-18,"New South Wales","NSW",10,3125,1,27,5152,160454,10,3125,0,1356,-6,57,-1,25,-1,19
2020-04-18,"Northern Territory","NT",0,27,0,0,19,3625,0,27,1,10,-2,17,0,0,0,0
2020-04-18,"Queensland","QLD",8,1015,1,6,2536,82763,8,1015,296,738,3,22,-2,9,-2,7
2020-04-18,"South Australia","SA",0,435,0,4,1943,41261,0,435,15,346,0,7,0,1,0,0
2020-04-18,"Tasmania","TAS",4,188,1,8,278,5376,4,188,1,65,1,17,0,2,0,0
2020-04-18,"Victoria","VIC",17,1319,0,14,4000,79000,17,1319,13,1172,-2,30,-1,12,-1,8
2020-04-18,"Western Australia","WA",3,544,0,7,950,27175,3,544,11,388,-1,33,0,6,0,0
2020-04-19,"Australian Capital Territory","ACT",0,103,0,3,37,6893,0,103,1,89,0,1,-1,0,0,0
2020-04-19,"New South Wales","NSW",21,3146,1,28,4683,165137,21,3146,0,1356,0,57,-4,21,-1,18
2020-04-19,"Northern Territory","NT",0,27,0,0,88,3713,0,27,1,11,-1,16,0,0,0,0
2020-04-19,"Queensland","QLD",4,1019,0,6,1972,84735,4,1019,0,738,0,22,-1,8,0,7
2020-04-19,"South Australia","SA",0,435,0,4,2049,43310,0,435,8,354,0,7,0,1,0,0
2020-04-19,"Tasmania","TAS",9,197,0,8,944,6320,9,197,3,68,1,18,0,2,0,0
2020-04-19,"Victoria","VIC",9,1328,1,15,3000,82000,9,1328,16,1188,-1,29,-2,10,0,8
2020-04-19,"Western Australia","WA",1,545,0,7,1713,28888,1,545,38,426,-5,28,0,6,0,0
2020-04-20,"Australian Capital Territory","ACT",1,104,0,3,170,7063,1,104,2,91,0,1,0,0,0,0
2020-04-20,"New South Wales","NSW",6,3152,1,29,3489,168626,6,3152,0,1356,-4,53,1,22,-2,16
2020-04-20,"Northern Territory","NT",0,27,0,0,18,3731,0,27,0,11,0,16,0,0,0,0
2020-04-20,"Queensland","QLD",0,1019,0,6,1135,85870,0,1019,0,738,-2,20,-1,7,0,7
2020-04-20,"South Australia","SA",0,435,0,4,968,44278,0,435,9,363,-1,6,0,1,0,0
2020-04-20,"Tasmania","TAS",5,202,0,8,377,6697,5,202,0,68,1,19,0,2,0,0
2020-04-20,"Victoria","VIC",1,1329,0,15,4000,86000,1,1329,8,1196,-1,28,1,11,1,9
2020-04-20,"Western Australia","WA",0,545,0,7,581,29469,0,545,9,435,-1,27,0,6,0,0
2020-04-21,"Australian Capital Territory","ACT",0,104,0,3,63,7126,0,104,1,92,0,1,0,0,0,0
2020-04-21,"New South Wales","NSW",6,3158,0,29,2502,171128,6,3158,399,1755,2,55,-1,21,2,18
2020-04-21,"Northern Territory","NT",0,27,0,0,79,3810,0,27,4,15,-2,14,0,0,0,0
2020-04-21,"Queensland","QLD",5,1024,0,6,1600,87470,5,1024,0,738,1,21,0,7,-1,6
2020-04-21,"South Australia","SA",2,437,0,4,1217,45495,2,437,13,376,-1,5,0,1,0,0
2020-04-21,"Tasmania","TAS",1,203,0,8,4,6701,1,203,6,74,-2,17,-1,1,0,0
2020-04-21,"Victoria","VIC",7,1336,0,15,2000,88000,7,1336,6,1202,0,28,1,12,0,9
2020-04-21,"Western Australia","WA",1,546,0,7,643,30112,1,546,8,443,-1,26,-1,5,0,0
2020-04-22,"Australian Capital Territory","ACT",0,104,0,3,130,7256,0,104,1,93,0,1,0,0,0,0
2020-04-22,"New South Wales","NSW",2,3160,3,32,4291,175419,2,3160,171,1926,-5,50,-1,20,-1,17
2020-04-22,"Northern Territory","NT",0,27,0,0,162,3972,0,27,1,16,0,14,0,0,0,0
2020-04-22,"Queensland","QLD",0,1024,0,6,2698,90168,0,1024,0,738,-1,20,0,7,0,6
2020-04-22,"South Australia","SA",1,438,0,4,1743,47238,1,438,12,388,-1,4,0,1,0,0
2020-04-22,"Tasmania","TAS",4,207,0,8,547,7248,4,207,6,80,1,18,0,1,0,0
2020-04-22,"Victoria","VIC",0,1336,0,15,2000,90000,0,1336,41,1243,2,30,1,13,-1,8
2020-04-22,"Western Australia","WA",0,546,0,7,1028,31140,0,546,8,451,-1,25,0,5,0,0
2020-04-23,"Australian Capital Territory","ACT",0,104,0,3,111,7367,0,104,0,93,0,1,0,0,0,0
2020-04-23,"New South Wales","NSW",5,3165,0,32,5645,181064,5,3165,80,2006,-3,47,1,21,-1,16
2020-04-23,"Northern Territory","NT",0,27,0,0,73,4045,0,27,0,16,-1,13,0,0,0,0
2020-04-23,"Queensland","QLD",2,1026,0,6,2531,92699,2,1026,0,738,0,20,0,7,0,6
2020-04-23,"South Australia","SA",0,438,0,4,1489,48727,0,438,6,394,0,4,1,2,0,0
2020-04-23,"Tasmania","TAS",0,207,0,8,359,7607,0,207,9,89,-2,16,0,1,0,0
2020-04-23,"Victoria","VIC",1,1337,1,16,3000,93000,1,1337,8,1251,-3,27,-3,10,-1,7
2020-04-23,"Western Australia","WA",0,546,0,7,1010,32150,0,546,7,458,-1,24,0,5,0,0
2020-04-24,"Australian Capital Territory","ACT",1,105,0,3,73,7440,1,105,4,97,0,1,0,0,0,0
2020-04-24,"New South Wales","NSW",6,3171,1,33,7352,188416,6,3171,50,2056,-4,43,-2,19,-1,15
2020-04-24,"Northern Territory","NT",0,27,0,0,75,4120,0,27,4,20,-3,10,0,0,0,0
2020-04-24,"Queensland","QLD",0,1026,0,6,2278,94977,0,1026,0,738,-2,18,-1,6,0,6
2020-04-24,"South Australia","SA",0,438,0,4,1669,50396,0,438,7,401,0,4,0,2,0,0
2020-04-24,"Tasmania","TAS",2,209,1,9,276,7883,2,209,17,106,0,16,-1,0,0,0
2020-04-24,"Victoria","VIC",6,1343,0,16,3000,96000,6,1343,3,1254,0,27,1,11,0,7
2020-04-24,"Western Australia","WA",2,548,1,8,988,33138,2,548,6,464,-4,20,-1,4,0,0
2020-04-25,"Australian Capital Territory","ACT",1,106,0,3,298,7738,1,106,1,98,0,1,1,1,0,0
2020-04-25,"New South Wales","NSW",12,3183,1,34,4840,193256,12,3183,137,2193,-4,39,0,19,0,15
2020-04-25,"Northern Territory","NT",0,27,0,0,69,4189,0,27,0,20,-5,5,0,0,0,0
2020-04-25,"Queensland","QLD",0,1026,0,6,2080,97057,0,1026,65,803,0,18,0,6,0,6
2020-04-25,"South Australia","SA",0,438,0,4,1140,51536,0,438,1,402,0,4,0,2,0,0
2020-04-25,"Tasmania","TAS",1,210,1,10,399,8282,1,210,11,117,-2,14,0,0,0,0
2020-04-25,"Victoria","VIC",3,1346,0,16,2000,98000,3,1346,8,1262,-3,24,0,11,0,7
2020-04-25,"Western Australia","WA",1,549,0,8,1061,34199,1,549,14,478,4,24,0,4,0,0
2020-04-26,"Australian Capital Territory","ACT",0,106,0,3,148,7886,0,106,1,99,0,1,0,1,0,0
2020-04-26,"New South Wales","NSW",8,3191,1,35,5459,198715,8,3191,15,2208,-2,37,0,19,0,15
2020-04-26,"Northern Territory","NT",0,27,0,0,42,4231,0,27,3,23,0,5,0,0,0,0
2020-04-26,"Queensland","QLD",4,1030,0,6,1365,98422,4,1030,123,926,0,18,0,6,-1,5
2020-04-26,"South Australia","SA",0,438,0,4,1135,52671,0,438,9,411,0,4,0,2,0,0
2020-04-26,"Tasmania","TAS",4,214,1,11,437,8719,4,214,6,123,-1,13,1,1,0,0
2020-04-26,"Victoria","VIC",3,1349,1,17,3000,101000,3,1349,3,1265,-3,21,-1,10,-2,5
2020-04-26,"Western Australia","WA",0,549,0,8,606,34805,0,549,8,486,-8,16,0,4,0,0
2020-04-27,"Australian Capital Territory","ACT",0,106,0,3,216,8102,0,106,1,100,0,1,0,1,0,0
2020-04-27,"New South Wales","NSW",2,3193,0,35,4416,203131,2,3193,19,2227,-2,35,0,19,0,15
2020-04-27,"Northern Territory","NT",0,27,0,0,14,4245,0,27,0,23,0,5,0,0,0,0
2020-04-27,"Queensland","QLD",3,1033,0,6,1105,99527,3,1033,0,926,-3,15,0,6,1,6
2020-04-27,"South Australia","SA",0,438,0,4,612,53283,0,438,3,414,0,4,0,2,0,0
2020-04-27,"Tasmania","TAS",2,216,0,11,665,9384,2,216,9,132,1,14,0,1,0,0
2020-04-27,"Victoria","VIC",0,1349,0,17,3000,104000,0,1349,15,1280,2,23,1,11,1,6
2020-04-27,"Western Australia","WA",0,549,0,8,586,35391,0,549,0,486,0,16,0,4,0,0
2020-04-28,"Australian Capital Territory","ACT",0,106,0,3,246,8348,0,106,1,101,0,1,0,1,0,0
2020-04-28,"New South Wales","NSW",5,3198,1,36,4114,207245,5,3198,16,2243,-2,33,0,19,0,15
2020-04-28,"Northern Territory","NT",0,27,0,0,93,4338,0,27,0,23,0,5,0,0,0,0
2020-04-28,"Queensland","QLD",0,1033,0,6,2240,101767,0,1033,8,934,-1,14,0,6,0,6
2020-04-28,"South Australia","SA",0,438,0,4,799,54082,0,438,6,420,0,4,0,2,0,0
2020-04-28,"Tasmania","TAS",4,220,0,11,761,10145,4,220,3,135,0,14,-1,0,0,0
2020-04-28,"Victoria","VIC",2,1351,0,17,5049,109049,2,1351,-1,1279,0,23,0,11,0,6
2020-04-28,"Western Australia","WA",1,550,0,8,314,35705,1,550,9,495,0,16,0,4,0,0
2020-04-29,"Australian Capital Territory","ACT",0,106,0,3,94,8442,0,106,0,101,-1,0,-1,0,0,0
2020-04-29,"New South Wales","NSW",7,3205,4,40,5414,212659,7,3205,23,2266,-5,28,-2,17,-1,14
2020-04-29,"Northern Territory","NT",0,27,0,0,83,4421,0,27,2,25,-2,3,0,0,0,0
2020-04-29,"Queensland","QLD",1,1034,0,6,3183,104950,1,1034,0,934,-2,12,0,6,0,6
2020-04-29,"South Australia","SA",0,438,0,4,1335,55417,0,438,0,420,0,4,0,2,0,0
2020-04-29,"Tasmania","TAS",1,221,0,11,753,10898,1,221,2,137,0,14,0,0,0,0
2020-04-29,"Victoria","VIC",3,1354,1,18,2043,111092,3,1354,8,1287,-4,19,-2,9,0,6
2020-04-29,"Western Australia","WA",1,551,0,8,826,36531,1,551,5,500,-2,14,0,4,0,0
2020-04-30,"Australian Capital Territory","ACT",0,106,0,3,232,8674,0,106,2,103,0,0,0,0,0,0
2020-04-30,"New South Wales","NSW",0,3205,1,41,7387,220046,0,3205,18,2284,-1,27,-2,15,-1,13
2020-04-30,"Northern Territory","NT",0,27,0,0,111,4532,0,27,0,25,0,3,0,0,0,0
2020-04-30,"Queensland","QLD",-1,1033,0,6,3187,108137,-1,1033,9,943,-1,11,0,6,-2,4
2020-04-30,"South Australia","SA",0,438,0,4,2006,57423,0,438,0,420,-1,3,-1,1,0,0
2020-04-30,"Tasmania","TAS",2,223,1,12,1011,11909,2,223,7,144,0,14,0,0,0,0
2020-04-30,"Victoria","VIC",7,1361,0,18,4026,115118,7,1361,4,1291,-1,18,0,9,-1,5
2020-04-30,"Western Australia","WA",0,551,0,8,1271,37802,0,551,7,507,-1,13,-1,3,0,0
2020-05-01,"Australian Capital Territory","ACT",0,106,0,3,307,8981,0,106,0,103,0,0,0,0,0,0
2020-05-01,"New South Wales","NSW",10,3215,1,42,7038,227084,10,3215,9,2293,0,27,-1,14,-1,12
2020-05-01,"Northern Territory","NT",0,27,0,0,111,4643,0,27,-1,24,0,3,0,0,0,0
2020-05-01,"Queensland","QLD",0,1033,0,6,2880,111017,0,1033,5,948,0,11,-2,4,0,4
2020-05-01,"South Australia","SA",0,438,0,4,1247,58670,0,438,2,422,0,3,0,1,0,0
2020-05-01,"Tasmania","TAS",0,223,1,13,1065,12974,0,223,9,153,-2,12,0,0,0,0
2020-05-01,"Victoria","VIC",3,1364,0,18,8589,123707,3,1364,2,1293,-2,16,-2,7,0,5
2020-05-01,"Western Australia","WA",0,551,0,8,3990,41792,0,551,4,511,-2,11,0,3,0,0
2020-05-02,"Australian Capital Territory","ACT",0,106,0,3,262,9243,0,106,0,103,0,0,0,0,0,0
2020-05-02,"New South Wales","NSW",5,3220,0,42,8810,235894,5,3220,7,2300,1,28,0,14,0,12
2020-05-02,"Northern Territory","NT",2,29,0,0,78,4721,2,29,0,24,2,5,0,0,0,0
2020-05-02,"Queensland","QLD",1,1034,0,6,2584,113601,1,1034,17,965,-1,10,0,4,0,4
2020-05-02,"South Australia","SA",0,438,0,4,1165,59835,0,438,5,427,0,3,-1,0,0,0
2020-05-02,"Tasmania","TAS",0,223,0,13,855,13829,0,223,4,157,1,13,0,0,0,0
2020-05-02,"Victoria","VIC",7,1371,0,18,5521,129228,7,1371,7,1300,-4,12,0,7,0,5
2020-05-02,"Western Australia","WA",0,551,0,8,3440,45232,0,551,9,520,-3,8,0,3,0,0
2020-05-03,"Australian Capital Territory","ACT",0,106,0,3,159,9402,0,106,0,103,0,0,0,0,0,0
2020-05-03,"New South Wales","NSW",4,3224,1,43,7234,243128,4,3224,6,2306,-1,27,0,14,-1,11
2020-05-03,"Northern Territory","NT",0,29,0,0,107,4828,0,29,0,24,0,5,0,0,0,0
2020-05-03,"Queensland","QLD",1,1035,0,6,1997,115598,1,1035,11,976,-1,9,0,4,0,4
2020-05-03,"South Australia","SA",0,438,0,4,934,60769,0,438,0,427,0,3,0,0,0,0
2020-05-03,"Tasmania","TAS",0,223,0,13,953,14782,0,223,1,158,-2,11,0,0,0,0
2020-05-03,"Victoria","VIC",13,1384,0,18,9205,138433,13,1384,0,1300,0,12,0,7,0,5
2020-05-03,"Western Australia","WA",0,551,1,9,935,46167,0,551,3,523,0,8,0,3,0,0
2020-05-04,"Australian Capital Territory","ACT",1,107,0,3,226,9628,1,107,0,103,0,0,0,0,0,0
2020-05-04,"New South Wales","NSW",-2,3222,0,43,5571,248699,-2,3222,22,2328,0,27,0,14,-1,10
2020-05-04,"Northern Territory","NT",0,29,0,0,27,4855,0,29,0,24,0,5,0,0,0,0
2020-05-04,"Queensland","QLD",3,1038,0,6,1052,116650,3,1038,4,980,0,9,0,4,-1,3
2020-05-04,"South Australia","SA",0,438,0,4,567,61336,0,438,0,427,0,3,0,0,0,0
2020-05-04,"Tasmania","TAS",0,223,0,13,574,15356,0,223,6,164,-3,8,1,1,1,1
2020-05-04,"Victoria","VIC",22,1406,0,18,8228,146661,22,1406,10,1310,-1,11,-1,6,1,6
2020-05-04,"Western Australia","WA",0,551,0,9,862,47029,0,551,4,527,-1,7,0,3,0,0
2020-05-05,"Australian Capital Territory","ACT",0,107,0,3,201,9829,0,107,0,103,0,0,0,0,0,0
2020-05-05,"New South Wales","NSW",2,3224,2,45,5296,253995,2,3224,21,2349,-2,25,-1,13,1,11
2020-05-05,"Northern Territory","NT",0,29,0,0,70,4925,0,29,2,26,-2,3,0,0,0,0
2020-05-05,"Queensland","QLD",5,1043,0,6,1071,117721,5,1043,0,980,0,9,0,4,0,3
